,ID,date,promotion,match_fixture,meltzer_rating,match_type,rating,votes
1562,56,03.08.2019,Lucha Libre AAA World Wide,Blue Demon Jr. vs. Dr. Wagner Jr.,***1/4,Mask Vs. Hair,8.72,49
1563,58,03.08.2019,Lucha Libre AAA World Wide,"Fenix   , Laredo Kid & Pentagon Jr. vs. Kenny Omega, Matt Jackson & Nick Jackson",****,Six Man Tag Team,6.77,46
1564,60,03.08.2019,Lucha Libre AAA World Wide,"Cain Velasquez, Cody  & Psycho Clown vs. El Texano Jr., Killer Kross & Taurus     ",***1/4,Six Man Tag Team,6.33,20
1565,62,01.08.2019,New Japan Pro Wrestling,Jeff Cobb vs. Shingo Takagi,****1/4,Singles,7.45,93
1566,64,01.08.2019,New Japan Pro Wrestling,Hirooki Goto vs. Tomohiro Ishii,****1/4,Singles,8.37,101
1567,66,30.07.2019,New Japan Pro Wrestling,EVIL vs. Hiroshi Tanahashi,****3/4,Singles,8.05,100
1568,68,29.07.2019,World Wrestling Entertainment,Dash Wilder & Scott Dawson vs. Jey Uso & Jimmy Uso vs. Karl Anderson & Luke Gallows,***3/4,Triple Threat Tag Team,6.39,22
1569,70,28.07.2019,PROGRESS Wrestling,Shigehiro Irie vs. The OJMO,,Singles, , 
1570,72,28.07.2019,All Japan Pro Wrestling,Kento Miyahara vs. Zeus ,,Singles,9.29,44
1571,74,28.07.2019,Beyond Wrestling,David Starr vs. Joey Janela,,60 Minute Iron Man,7.96,22
1572,76,28.07.2019,Pro Wrestling ZERO1,Towa Iwasaki vs. Yuji Hino,,Singles,6.67,5
1573,78,28.07.2019,New Japan Pro Wrestling,Juice Robinson vs. Tomohiro Ishii,****1/2,Singles,8.94,159
1574,80,28.07.2019,New Japan Pro Wrestling,Jeff Cobb vs. Taichi,***3/4,Singles,5.46,34
1575,82,27.07.2019,Pro Wrestling NOAH,Kaito Kiyomiya vs. Katsuhiko Nakajima,,Singles,7.97,29
1576,84,27.07.2019,New Japan Pro Wrestling,Kazuchika Okada vs. KENTA,****1/2,Singles,8.29,149
1577,86,27.07.2019,New Japan Pro Wrestling,EVIL vs. Zack Sabre Jr.,***3/4,Singles,7.08,92
1578,88,26.07.2019,Pro Wrestling Guerrilla,Andy Brown vs. Trey Miguel,***1/2,Singles, , 
1579,90,26.07.2019,Pro Wrestling Guerrilla,Darby Allin vs. MJF,****,Singles, , 
1580,92,26.07.2019,Pro Wrestling Guerrilla,Joey Janela vs. Jungle Boy ,***1/4,Singles, , 
1581,94,26.07.2019,Pro Wrestling Guerrilla,Dezmond Xavier & Zachary Wentz vs. Ortiz  & Santana   ,****1/4,Tag Team, , 
1582,96,24.07.2019,Beyond Wrestling,David Starr vs. Wheeler Yuta,,Singles, , 
1583,98,24.07.2019,Beyond Wrestling,Chris Dickinson vs. Timothy Thatcher,,Singles,6.71,6
1584,100,24.07.2019,New Japan Pro Wrestling,Jon Moxley vs. Shingo Takagi,****1/4,Singles,8.24,153
1585,102,23.07.2019,World Wrestling Entertainment,Drew Gulak vs. Isaiah Scott,,Singles,7.78,49
1586,104,21.07.2019,Big Japan Pro-Wrestling,Takuya Nomura vs. Yuji Okabayashi,,Singles,8.29,6
1587,106,21.07.2019,Dragon Gate,Big R Shimizu & Eita vs. KAI & YAMATO vs. Kaito Ishida & Naruki Doi,****3/4,Triple Threat Elimination,9.07,54
1588,108,21.07.2019,Dragon Gate,Flamita vs. Susumu Yokosuka,****1/4,Singles,7.57,27
1589,110,20.07.2019,Pro Wrestling ZERO1,Masato Tanaka vs. Yuji Hino,,Singles, , 
1590,112,20.07.2019,Ring Of Honor,"Bandido  , Mark Haskins, PJ Black & Tracy Williams vs. Brody King, Flip Gordon, Marty Scurll & PCO",,Eight Man Tag Team,7.39,17
1591,114,20.07.2019,New Japan Pro Wrestling,Kazuchika Okada vs. Will Ospreay,*****3/4,Singles,9.23,222
1592,116,20.07.2019,New Japan Pro Wrestling,Kota Ibushi vs. SANADA,****1/2,Singles,6.80,131
1593,118,19.07.2019,Consejo Mundial De Lucha Libre,"El Hijo de LA Park, LA Park & LA Park Jr. vs. La Bestia Del Ring, Mistico  & Rush   ",,Best Two Out Of Three Falls Six Man Tag Team,7.78,8
1594,120,19.07.2019,New Japan Pro Wrestling,Hirooki Goto vs. Tetsuya Naito,***3/4,Singles,7.72,115
1595,122,19.07.2019,New Japan Pro Wrestling,Jon Moxley vs. Tomohiro Ishii,*****,Singles,9.22,230
1596,124,18.07.2019,New Japan Pro Wrestling,Hiroshi Tanahashi vs. Zack Sabre Jr.,****1/2,Singles,8.01,134
1597,126,18.07.2019,New Japan Pro Wrestling,KENTA vs. Lance Archer,***1/2,Singles,6.28,39
1598,128,17.07.2019,All Japan Pro Wrestling,Kento Miyahara & Yuma Aoyagi vs. Dylan James & Zeus ,****,Tag Team, , 
1599,130,17.07.2019,All Japan Pro Wrestling,Banana Senga & Tsutomu Oosugi vs. Hikaru Sato & Yusuke Okada,***3/4,Tag Team, , 
1600,33,08.08.2019,New Japan Pro Wrestling,Jay White vs. Juice Robinson,****,Singles,8.12,92
1601,35,08.08.2019,New Japan Pro Wrestling,Jeff Cobb vs. Tetsuya Naito,***3/4,Singles,6.83,52
1602,37,07.08.2019,New Japan Pro Wrestling,KENTA vs. Will Ospreay,****1/2,Singles,8.36,94
1603,39,07.08.2019,New Japan Pro Wrestling,EVIL vs. Kazuchika Okada,****3/4,Singles,8.54,98
1604,41,06.08.2019,World Wrestling Entertainment,Akira Tozawa vs. Ariya Daivari vs. Gentleman Jack Gallagher vs. Kalisto vs. Oney Lorcan vs. Tony Nese,,Six Pack Challenge ,6.44,8
1605,43,05.08.2019,Consejo Mundial De Lucha Libre,Electrico  vs. Virus,****,Singles, , 
1606,45,04.08.2019,Pro Wrestling NOAH,Kotaro Suzuki vs. Naomichi Marufuji,,Singles,7.46,12
1607,47,04.08.2019,New Japan Pro Wrestling,Jay White vs. Jon Moxley,***3/4,Singles,7.42,113
1608,49,03.08.2019,Impact Wrestling,Michael Elgin vs. Rich Swann,,Singles,7.90,9
1609,51,03.08.2019,Westside Xtreme Wrestling,Absolute Andy vs. Alpha Kevin vs. Avalanche       vs. Chris Brookes vs. David Starr vs. El Lindaman vs. Emil Sitoci vs. Francis Kaspin vs. Ilja Dragunov vs. Ivan Kiev vs. Jay Skillet vs. Julian Pace vs. Jurn Simmons vs. Kyle Fletcher vs. Leon van Gasteren vs. Levaniel vs. Maggot vs. Marius Al-Ani vs. Mark Davis vs. Mike Schwarz vs. Norman Harras vs. Oliver Carter vs. Prince Ahura vs. Sha Samuels vs. Shigehiro Irie vs. T-Hawk vs. The Rotation vs. Timothy Thatcher vs. Vinny Vortex vs. WALTER,,30 Man Shortcut To The Top,6.50,5
1610,53,03.08.2019,New Japan Pro Wrestling,EVIL vs. Will Ospreay,****1/2,Singles,8.60,132
1611,55,03.08.2019,New Japan Pro Wrestling,Kazuchika Okada vs. SANADA,*****,Singles,9.25,174
1612,57,03.08.2019,Lucha Libre AAA World Wide,"Carta Brava Jr. , Mocho Cota Jr. & Tito Santana  vs. El Hijo del Vikingo, Golden Magic & Myzteziz Jr. vs. Mamba, Maximo & Pimpinela Escarlata",***3/4,Three Way Nine Man Tag Team,7.23,21
1613,59,03.08.2019,Lucha Libre AAA World Wide,"Aramis , Arez & Toxin  vs. Arkangel Divino, Astrolux & Dragon Bane",***3/4,Six Man Tag Team,8.10,20
1614,61,02.08.2019,Scenic City Invitational,Daniel Makabe vs. Tony Deppen,,Singles,7.60,9
1615,63,01.08.2019,New Japan Pro Wrestling,Juice Robinson vs. Tetsuya Naito,***1/2,Singles,6.92,85
1616,65,30.07.2019,New Japan Pro Wrestling,Will Ospreay vs. Zack Sabre Jr.,****1/2,Singles,8.59,136
1617,67,30.07.2019,New Japan Pro Wrestling,Kazuchika Okada vs. Lance Archer,***3/4,Singles,7.03,103
1618,69,28.07.2019,PROGRESS Wrestling,James Drake  & Zack Gibson vs. Kyle Fletcher & Mark Davis,,Tag Team, , 
1619,71,28.07.2019,Pro Wrestling ZERO1,Jushin Thunder Liger & The Great Sasuke vs. Shinjiro Otani & Tatsuhito Takaiwa,,Tag Team, , 
1620,73,28.07.2019,Beyond Wrestling,Chris Dickinson vs. Daisuke Sekimoto,,Singles,8.18,27
1621,75,28.07.2019,Pro Wrestling ZERO1,ASUKA vs. Kohei Sato,,Singles,7.00,7
1622,77,28.07.2019,New Japan Pro Wrestling,Jon Moxley vs. Tetsuya Naito,****1/4,Singles,7.94,139
1623,79,28.07.2019,New Japan Pro Wrestling,Jay White vs. Shingo Takagi,****1/2,Singles,7.82,109
1624,81,27.07.2019,All Japan Pro Wrestling,Jake Lee & Naoya Nomura vs. Shuji Ishikawa & Suwama,,Tag Team,7.58,11
1625,83,27.07.2019,Pro Wrestling NOAH,Go Shiozaki vs. Hideki Suzuki,,Singles,7.54,12
1626,85,27.07.2019,New Japan Pro Wrestling,Kota Ibushi vs. Lance Archer,****,Singles,7.54,112
1627,87,27.07.2019,New Japan Pro Wrestling,Hiroshi Tanahashi vs. SANADA,****,Singles,6.77,93
1628,89,26.07.2019,Pro Wrestling Guerrilla,Chuck Taylor & Trent vs. Evil Uno & Stu Grayson,***3/4,Tag Team, , 
1629,91,26.07.2019,Pro Wrestling Guerrilla,"Black Taurus, Laredo Kid & Puma King vs. Bandido  , Flamita & Rey Horus",*****,Six Man Tag Team, , 
1630,93,26.07.2019,Pro Wrestling Guerrilla,Brody King vs. David Starr,***1/4,Singles, , 
1631,95,25.07.2019,Major League Wrestling,Davey Boy Smith Jr. vs. Timothy Thatcher,,Singles,6.17,5
1632,97,24.07.2019,Beyond Wrestling,Daniel Garcia vs. Kevin Blackwood,,Singles, , 
1633,99,24.07.2019,World Wonder Ring Stardom,Arisa Hoshiki vs. Hazuki,,Singles,8.59,31
1634,101,24.07.2019,New Japan Pro Wrestling,Tetsuya Naito vs. Tomohiro Ishii,****1/2,Singles,8.80,146
1635,103,21.07.2019,Dramatic Dream Team,Chris Brookes vs. Konosuke Takeshita,,Singles,7.58,18
1636,105,21.07.2019,Dragon Gate,Ben-K vs. PAC,****1/2,Singles,8.11,45
1637,107,21.07.2019,Dragon Gate,Kzy vs. Shun Skywalker,****1/4,Singles,7.81,36
1638,109,21.07.2019,Dragon Gate,"Dragon Kid, Masato Yoshino & Ultimo Dragon vs. Masaaki Mochizuki, Shuji Kondo & Takuya Sugawara",****1/2,Six Man Tag Team,7.18,27
1639,111,20.07.2019,Ring Of Honor,Jay Briscoe & Mark Briscoe vs. Tama Tonga & Tanga Loa,,Street Fight,8.37,26
1640,113,20.07.2019,Ring Of Honor,Jay Lethal vs. Kenny King vs. Matt Taven,,Three Way,7.06,16
1641,115,20.07.2019,New Japan Pro Wrestling,EVIL vs. KENTA,****,Singles,7.33,131
1642,117,20.07.2019,New Japan Pro Wrestling,Hiroshi Tanahashi vs. Lance Archer,***1/2,Singles,6.82,117
1643,119,19.07.2019,New Japan Pro Wrestling,Shingo Takagi vs. Taichi,****,Singles,7.86,127
1644,121,19.07.2019,New Japan Pro Wrestling,Jeff Cobb vs. Juice Robinson,***1/2,Singles,6.60,107
1645,123,18.07.2019,New Japan Pro Wrestling,EVIL vs. SANADA,****1/4,Singles,7.80,122
1646,125,18.07.2019,New Japan Pro Wrestling,Kota Ibushi vs. Will Ospreay,*****,Singles,9.20,213
1647,127,17.07.2019,Beyond Wrestling,Brandon Thurston vs. Wheeler Yuta,,Singles, , 
1648,129,17.07.2019,All Japan Pro Wrestling,Atsushi Maruyama & Black Menso-re vs. Kagetora & Yosuke Santa Maria,***1/2,Tag Team, , 
1649,131,16.07.2019,World Wrestling Entertainment,Chad Gable vs. Gentleman Jack Gallagher,****,Singles,8.22,63
1650,34,08.08.2019,New Japan Pro Wrestling,Shingo Takagi vs. Tomohiro Ishii,*****1/2,Singles,9.62,144
1651,36,08.08.2019,New Japan Pro Wrestling,Hirooki Goto vs. Jon Moxley,***1/2,Singles,6.22,53
1652,38,07.08.2019,New Japan Pro Wrestling,Kota Ibushi vs. Zack Sabre Jr.,****1/2,Singles,8.18,84
1653,40,07.08.2019,New Japan Pro Wrestling,Lance Archer vs. SANADA,***1/2,Singles,6.36,66
1654,42,05.08.2019,Consejo Mundial De Lucha Libre,Dragon Lee   vs. Volador Jr.,****,Best Two Out Of Three Falls, , 
1655,44,05.08.2019,World Wrestling Entertainment,Andrade vs. Rey Mysterio,***3/4,Singles,7.23,39
1656,46,04.08.2019,New Japan Pro Wrestling,Tomohiro Ishii vs. Toru Yano,***3/4,Singles,7.08,105
1657,48,04.08.2019,New Japan Pro Wrestling,Shingo Takagi vs. Tetsuya Naito,*****,Singles,9.59,161
1658,50,03.08.2019,Lucha Libre AAA World Wide,Aero Star vs. Averno vs. Chessman vs. Daga vs. Drago       vs. Eclipse Jr.   vs. Konnan vs. La Parka  vs. Monster Clown vs. Pagano vs. Puma King vs. Rey Escorpion  vs. Super Fly vs. Vampiro,,Copa  Triplemania,6.83,11
1659,52,03.08.2019,New Japan Pro Wrestling,Lance Archer vs. Zack Sabre Jr.,***1/4,Singles,7.07,93
1660,54,03.08.2019,New Japan Pro Wrestling,Hiroshi Tanahashi vs. Kota Ibushi,****3/4,Singles,9.05,147
1661,56,03.08.2019,Lucha Libre AAA World Wide,Blue Demon Jr. vs. Dr. Wagner Jr.,***1/4,Mask Vs. Hair,8.72,49
1662,58,03.08.2019,Lucha Libre AAA World Wide,"Fenix   , Laredo Kid & Pentagon Jr. vs. Kenny Omega, Matt Jackson & Nick Jackson",****,Six Man Tag Team,6.77,46
1663,60,03.08.2019,Lucha Libre AAA World Wide,"Cain Velasquez, Cody  & Psycho Clown vs. El Texano Jr., Killer Kross & Taurus     ",***1/4,Six Man Tag Team,6.33,20
1664,62,01.08.2019,New Japan Pro Wrestling,Jeff Cobb vs. Shingo Takagi,****1/4,Singles,7.45,93
1665,64,01.08.2019,New Japan Pro Wrestling,Hirooki Goto vs. Tomohiro Ishii,****1/4,Singles,8.37,101
1666,66,30.07.2019,New Japan Pro Wrestling,EVIL vs. Hiroshi Tanahashi,****3/4,Singles,8.05,100
1667,68,29.07.2019,World Wrestling Entertainment,Dash Wilder & Scott Dawson vs. Jey Uso & Jimmy Uso vs. Karl Anderson & Luke Gallows,***3/4,Triple Threat Tag Team,6.39,22
1668,70,28.07.2019,PROGRESS Wrestling,Shigehiro Irie vs. The OJMO,,Singles, , 
1669,72,28.07.2019,All Japan Pro Wrestling,Kento Miyahara vs. Zeus ,,Singles,9.29,44
1670,74,28.07.2019,Beyond Wrestling,David Starr vs. Joey Janela,,60 Minute Iron Man,7.96,22
1671,76,28.07.2019,Pro Wrestling ZERO1,Towa Iwasaki vs. Yuji Hino,,Singles,6.67,5
1672,78,28.07.2019,New Japan Pro Wrestling,Juice Robinson vs. Tomohiro Ishii,****1/2,Singles,8.94,159
1673,80,28.07.2019,New Japan Pro Wrestling,Jeff Cobb vs. Taichi,***3/4,Singles,5.46,34
1674,82,27.07.2019,Pro Wrestling NOAH,Kaito Kiyomiya vs. Katsuhiko Nakajima,,Singles,7.97,29
1675,84,27.07.2019,New Japan Pro Wrestling,Kazuchika Okada vs. KENTA,****1/2,Singles,8.29,149
1676,86,27.07.2019,New Japan Pro Wrestling,EVIL vs. Zack Sabre Jr.,***3/4,Singles,7.08,92
1677,88,26.07.2019,Pro Wrestling Guerrilla,Andy Brown vs. Trey Miguel,***1/2,Singles, , 
1678,90,26.07.2019,Pro Wrestling Guerrilla,Darby Allin vs. MJF,****,Singles, , 
1679,92,26.07.2019,Pro Wrestling Guerrilla,Joey Janela vs. Jungle Boy ,***1/4,Singles, , 
1680,94,26.07.2019,Pro Wrestling Guerrilla,Dezmond Xavier & Zachary Wentz vs. Ortiz  & Santana   ,****1/4,Tag Team, , 
1681,96,24.07.2019,Beyond Wrestling,David Starr vs. Wheeler Yuta,,Singles, , 
1682,98,24.07.2019,Beyond Wrestling,Chris Dickinson vs. Timothy Thatcher,,Singles,6.71,6
1683,100,24.07.2019,New Japan Pro Wrestling,Jon Moxley vs. Shingo Takagi,****1/4,Singles,8.24,153
1684,102,23.07.2019,World Wrestling Entertainment,Drew Gulak vs. Isaiah Scott,,Singles,7.78,49
1685,104,21.07.2019,Big Japan Pro-Wrestling,Takuya Nomura vs. Yuji Okabayashi,,Singles,8.29,6
1686,106,21.07.2019,Dragon Gate,Big R Shimizu & Eita vs. KAI & YAMATO vs. Kaito Ishida & Naruki Doi,****3/4,Triple Threat Elimination,9.07,54
1687,108,21.07.2019,Dragon Gate,Flamita vs. Susumu Yokosuka,****1/4,Singles,7.57,27
1688,110,20.07.2019,Pro Wrestling ZERO1,Masato Tanaka vs. Yuji Hino,,Singles, , 
1689,112,20.07.2019,Ring Of Honor,"Bandido  , Mark Haskins, PJ Black & Tracy Williams vs. Brody King, Flip Gordon, Marty Scurll & PCO",,Eight Man Tag Team,7.39,17
1690,114,20.07.2019,New Japan Pro Wrestling,Kazuchika Okada vs. Will Ospreay,*****3/4,Singles,9.23,222
1691,116,20.07.2019,New Japan Pro Wrestling,Kota Ibushi vs. SANADA,****1/2,Singles,6.80,131
1692,118,19.07.2019,Consejo Mundial De Lucha Libre,"El Hijo de LA Park, LA Park & LA Park Jr. vs. La Bestia Del Ring, Mistico  & Rush   ",,Best Two Out Of Three Falls Six Man Tag Team,7.78,8
1693,120,19.07.2019,New Japan Pro Wrestling,Hirooki Goto vs. Tetsuya Naito,***3/4,Singles,7.72,115
1694,122,19.07.2019,New Japan Pro Wrestling,Jon Moxley vs. Tomohiro Ishii,*****,Singles,9.22,230
1695,124,18.07.2019,New Japan Pro Wrestling,Hiroshi Tanahashi vs. Zack Sabre Jr.,****1/2,Singles,8.01,134
1696,126,18.07.2019,New Japan Pro Wrestling,KENTA vs. Lance Archer,***1/2,Singles,6.28,39
1697,128,17.07.2019,All Japan Pro Wrestling,Kento Miyahara & Yuma Aoyagi vs. Dylan James & Zeus ,****,Tag Team, , 
1698,130,17.07.2019,All Japan Pro Wrestling,Banana Senga & Tsutomu Oosugi vs. Hikaru Sato & Yusuke Okada,***3/4,Tag Team, , 
1699,132,15.07.2019,Dramatic Dream Team,Akito vs. ASUKA,,IPPON Fluorescent Lighttube Death,8.42,49
1700,35,08.08.2019,New Japan Pro Wrestling,Jeff Cobb vs. Tetsuya Naito,***3/4,Singles,6.83,52
1701,37,07.08.2019,New Japan Pro Wrestling,KENTA vs. Will Ospreay,****1/2,Singles,8.36,94
1702,39,07.08.2019,New Japan Pro Wrestling,EVIL vs. Kazuchika Okada,****3/4,Singles,8.54,98
1703,41,06.08.2019,World Wrestling Entertainment,Akira Tozawa vs. Ariya Daivari vs. Gentleman Jack Gallagher vs. Kalisto vs. Oney Lorcan vs. Tony Nese,,Six Pack Challenge ,6.44,8
1704,43,05.08.2019,Consejo Mundial De Lucha Libre,Electrico  vs. Virus,****,Singles, , 
1705,45,04.08.2019,Pro Wrestling NOAH,Kotaro Suzuki vs. Naomichi Marufuji,,Singles,7.46,12
1706,47,04.08.2019,New Japan Pro Wrestling,Jay White vs. Jon Moxley,***3/4,Singles,7.42,113
1707,49,03.08.2019,Impact Wrestling,Michael Elgin vs. Rich Swann,,Singles,7.90,9
1708,51,03.08.2019,Westside Xtreme Wrestling,Absolute Andy vs. Alpha Kevin vs. Avalanche       vs. Chris Brookes vs. David Starr vs. El Lindaman vs. Emil Sitoci vs. Francis Kaspin vs. Ilja Dragunov vs. Ivan Kiev vs. Jay Skillet vs. Julian Pace vs. Jurn Simmons vs. Kyle Fletcher vs. Leon van Gasteren vs. Levaniel vs. Maggot vs. Marius Al-Ani vs. Mark Davis vs. Mike Schwarz vs. Norman Harras vs. Oliver Carter vs. Prince Ahura vs. Sha Samuels vs. Shigehiro Irie vs. T-Hawk vs. The Rotation vs. Timothy Thatcher vs. Vinny Vortex vs. WALTER,,30 Man Shortcut To The Top,6.50,5
1709,53,03.08.2019,New Japan Pro Wrestling,EVIL vs. Will Ospreay,****1/2,Singles,8.60,132
1710,55,03.08.2019,New Japan Pro Wrestling,Kazuchika Okada vs. SANADA,*****,Singles,9.25,174
1711,57,03.08.2019,Lucha Libre AAA World Wide,"Carta Brava Jr. , Mocho Cota Jr. & Tito Santana  vs. El Hijo del Vikingo, Golden Magic & Myzteziz Jr. vs. Mamba, Maximo & Pimpinela Escarlata",***3/4,Three Way Nine Man Tag Team,7.23,21
1712,59,03.08.2019,Lucha Libre AAA World Wide,"Aramis , Arez & Toxin  vs. Arkangel Divino, Astrolux & Dragon Bane",***3/4,Six Man Tag Team,8.10,20
1713,61,02.08.2019,Scenic City Invitational,Daniel Makabe vs. Tony Deppen,,Singles,7.60,9
1714,63,01.08.2019,New Japan Pro Wrestling,Juice Robinson vs. Tetsuya Naito,***1/2,Singles,6.92,85
1715,65,30.07.2019,New Japan Pro Wrestling,Will Ospreay vs. Zack Sabre Jr.,****1/2,Singles,8.59,136
1716,67,30.07.2019,New Japan Pro Wrestling,Kazuchika Okada vs. Lance Archer,***3/4,Singles,7.03,103
1717,69,28.07.2019,PROGRESS Wrestling,James Drake  & Zack Gibson vs. Kyle Fletcher & Mark Davis,,Tag Team, , 
1718,71,28.07.2019,Pro Wrestling ZERO1,Jushin Thunder Liger & The Great Sasuke vs. Shinjiro Otani & Tatsuhito Takaiwa,,Tag Team, , 
1719,73,28.07.2019,Beyond Wrestling,Chris Dickinson vs. Daisuke Sekimoto,,Singles,8.18,27
1720,75,28.07.2019,Pro Wrestling ZERO1,ASUKA vs. Kohei Sato,,Singles,7.00,7
1721,77,28.07.2019,New Japan Pro Wrestling,Jon Moxley vs. Tetsuya Naito,****1/4,Singles,7.94,139
1722,79,28.07.2019,New Japan Pro Wrestling,Jay White vs. Shingo Takagi,****1/2,Singles,7.82,109
1723,81,27.07.2019,All Japan Pro Wrestling,Jake Lee & Naoya Nomura vs. Shuji Ishikawa & Suwama,,Tag Team,7.58,11
1724,83,27.07.2019,Pro Wrestling NOAH,Go Shiozaki vs. Hideki Suzuki,,Singles,7.54,12
1725,85,27.07.2019,New Japan Pro Wrestling,Kota Ibushi vs. Lance Archer,****,Singles,7.54,112
1726,87,27.07.2019,New Japan Pro Wrestling,Hiroshi Tanahashi vs. SANADA,****,Singles,6.77,93
1727,89,26.07.2019,Pro Wrestling Guerrilla,Chuck Taylor & Trent vs. Evil Uno & Stu Grayson,***3/4,Tag Team, , 
1728,91,26.07.2019,Pro Wrestling Guerrilla,"Black Taurus, Laredo Kid & Puma King vs. Bandido  , Flamita & Rey Horus",*****,Six Man Tag Team, , 
1729,93,26.07.2019,Pro Wrestling Guerrilla,Brody King vs. David Starr,***1/4,Singles, , 
1730,95,25.07.2019,Major League Wrestling,Davey Boy Smith Jr. vs. Timothy Thatcher,,Singles,6.17,5
1731,97,24.07.2019,Beyond Wrestling,Daniel Garcia vs. Kevin Blackwood,,Singles, , 
1732,99,24.07.2019,World Wonder Ring Stardom,Arisa Hoshiki vs. Hazuki,,Singles,8.59,31
1733,101,24.07.2019,New Japan Pro Wrestling,Tetsuya Naito vs. Tomohiro Ishii,****1/2,Singles,8.80,146
1734,103,21.07.2019,Dramatic Dream Team,Chris Brookes vs. Konosuke Takeshita,,Singles,7.58,18
1735,105,21.07.2019,Dragon Gate,Ben-K vs. PAC,****1/2,Singles,8.11,45
1736,107,21.07.2019,Dragon Gate,Kzy vs. Shun Skywalker,****1/4,Singles,7.81,36
1737,109,21.07.2019,Dragon Gate,"Dragon Kid, Masato Yoshino & Ultimo Dragon vs. Masaaki Mochizuki, Shuji Kondo & Takuya Sugawara",****1/2,Six Man Tag Team,7.18,27
1738,111,20.07.2019,Ring Of Honor,Jay Briscoe & Mark Briscoe vs. Tama Tonga & Tanga Loa,,Street Fight,8.37,26
1739,113,20.07.2019,Ring Of Honor,Jay Lethal vs. Kenny King vs. Matt Taven,,Three Way,7.06,16
1740,115,20.07.2019,New Japan Pro Wrestling,EVIL vs. KENTA,****,Singles,7.33,131
1741,117,20.07.2019,New Japan Pro Wrestling,Hiroshi Tanahashi vs. Lance Archer,***1/2,Singles,6.82,117
1742,119,19.07.2019,New Japan Pro Wrestling,Shingo Takagi vs. Taichi,****,Singles,7.86,127
1743,121,19.07.2019,New Japan Pro Wrestling,Jeff Cobb vs. Juice Robinson,***1/2,Singles,6.60,107
1744,123,18.07.2019,New Japan Pro Wrestling,EVIL vs. SANADA,****1/4,Singles,7.80,122
1745,125,18.07.2019,New Japan Pro Wrestling,Kota Ibushi vs. Will Ospreay,*****,Singles,9.20,213
1746,127,17.07.2019,Beyond Wrestling,Brandon Thurston vs. Wheeler Yuta,,Singles, , 
1747,129,17.07.2019,All Japan Pro Wrestling,Atsushi Maruyama & Black Menso-re vs. Kagetora & Yosuke Santa Maria,***1/2,Tag Team, , 
1748,131,16.07.2019,World Wrestling Entertainment,Chad Gable vs. Gentleman Jack Gallagher,****,Singles,8.22,63
1749,133,15.07.2019,Dramatic Dream Team,Daisuke Sasaki & Soma Takao vs. HARASHIMA & Yasu Urano,,Tag Team,7.72,28
1750,36,08.08.2019,New Japan Pro Wrestling,Hirooki Goto vs. Jon Moxley,***1/2,Singles,6.22,53
1751,38,07.08.2019,New Japan Pro Wrestling,Kota Ibushi vs. Zack Sabre Jr.,****1/2,Singles,8.18,84
1752,40,07.08.2019,New Japan Pro Wrestling,Lance Archer vs. SANADA,***1/2,Singles,6.36,66
1753,42,05.08.2019,Consejo Mundial De Lucha Libre,Dragon Lee   vs. Volador Jr.,****,Best Two Out Of Three Falls, , 
1754,44,05.08.2019,World Wrestling Entertainment,Andrade vs. Rey Mysterio,***3/4,Singles,7.23,39
1755,46,04.08.2019,New Japan Pro Wrestling,Tomohiro Ishii vs. Toru Yano,***3/4,Singles,7.08,105
1756,48,04.08.2019,New Japan Pro Wrestling,Shingo Takagi vs. Tetsuya Naito,*****,Singles,9.59,161
1757,50,03.08.2019,Lucha Libre AAA World Wide,Aero Star vs. Averno vs. Chessman vs. Daga vs. Drago       vs. Eclipse Jr.   vs. Konnan vs. La Parka  vs. Monster Clown vs. Pagano vs. Puma King vs. Rey Escorpion  vs. Super Fly vs. Vampiro,,Copa  Triplemania,6.83,11
1758,52,03.08.2019,New Japan Pro Wrestling,Lance Archer vs. Zack Sabre Jr.,***1/4,Singles,7.07,93
1759,54,03.08.2019,New Japan Pro Wrestling,Hiroshi Tanahashi vs. Kota Ibushi,****3/4,Singles,9.05,147
1760,56,03.08.2019,Lucha Libre AAA World Wide,Blue Demon Jr. vs. Dr. Wagner Jr.,***1/4,Mask Vs. Hair,8.72,49
1761,58,03.08.2019,Lucha Libre AAA World Wide,"Fenix   , Laredo Kid & Pentagon Jr. vs. Kenny Omega, Matt Jackson & Nick Jackson",****,Six Man Tag Team,6.77,46
1762,60,03.08.2019,Lucha Libre AAA World Wide,"Cain Velasquez, Cody  & Psycho Clown vs. El Texano Jr., Killer Kross & Taurus     ",***1/4,Six Man Tag Team,6.33,20
